Data;Descrição;Cor;Quantidade;Valor;Situação;Cliente_ID;Região;Canal_Venda;Desconto;Campanha_Marketing;Categoria_Produto;Valor_Final;Ticket_Medio
2025-06-21;Marreta;Amarelo;6;24.00;Não pago;1098;Norte;Online;0;Campanha B;Ferramenta;144.00;214.63
2025-06-21;Marreta;Vermelho;2;46.00;Não pago;1023;Sul;Loja Física;15;Nenhuma;Ferramenta;78.20;242.16
2025-06-21;Fita;Amarelo;4;78.00;Pago;1086;Sul;Online;15;Campanha B;Material;265.20;209.64
2025-06-21;Alicate;Verde;3;44.00;Pago;1066;Leste;Online;10;Campanha B;Ferramenta;118.80;237.90
2025-06-21;Alicate;Amarelo;6;63.00;Pago;1035;Norte;Loja Física;15;Campanha B;Ferramenta;321.30;232.19
2025-06-21;Parafuso;Azul;8;4.00;Não pago;1013;Leste;Loja Física;0;Campanha A;Material;32.00;219.01
2025-06-21;Parafuso;Vermelho;6;16.00;Não pago;1067;Oeste;Online;15;Campanha A;Material;81.60;238.80
2025-06-21;Martelo;Vermelho;2;51.00;Pago;1043;Sul;Online;5;Nenhuma;Ferramenta;96.90;244.02
2025-06-21;Fita;Verde;5;74.00;Não pago;1047;Sul;Loja Física;15;Campanha B;Material;314.50;228.32
2025-06-21;Cola;Amarelo;6;91.00;Pago;1031;Centro-Oeste;Loja Física;5;Nenhuma;Material;518.70;210.38
2025-06-21;Lanterna;Azul;9;48.00;Pago;1083;Oeste;Online;15;Campanha B;Eletrônico;367.20;248.57
2025-06-21;Fita;Amarelo;6;65.00;Não pago;1016;Sul;Loja Física;15;Nenhuma;Material;331.50;244.52
2025-06-21;Martelo;Preto;5;69.00;Pago;1092;Norte;Loja Física;15;Campanha A;Ferramenta;293.25;221.13
2025-06-21;Parafuso;Amarelo;1;77.00;Não pago;1056;Norte;Online;10;Nenhuma;Material;69.30;203.09
2025-06-21;Fita;Verde;5;45.00;Pago;1038;Norte;Loja Física;15;Campanha A;Material;191.25;254.10
2025-06-21;Fita;Amarelo;5;3.00;Não pago;1031;Leste;Online;15;Campanha B;Material;12.75;210.38
2025-06-21;Parafuso;Vermelho;6;17.00;Pago;1067;Sul;Loja Física;0;Campanha B;Material;102.00;238.80
2025-06-21;Martelo;Azul;7;83.00;Não pago;1087;Leste;Online;0;Campanha B;Ferramenta;581.00;241.42
2025-06-21;Parafuso;Verde;4;37.00;Pago;1001;Sul;Loja Física;5;Nenhuma;Material;140.60;230.52
2025-06-21;Alicate;Preto;7;5.00;Não pago;1077;Centro-Oeste;Online;10;Nenhuma;Ferramenta;31.50;243.96
2025-06-21;Cola;Azul;5;47.00;Não pago;1041;Leste;Loja Física;0;Nenhuma;Material;235.00;252.82
2025-06-22;Parafuso;Azul;6;44.00;Não pago;1037;Sul;Loja Física;0;Campanha A;Material;264.00;222.72
2025-06-22;Martelo;Vermelho;4;88.00;Pago;1054;Centro-Oeste;Online;10;Campanha B;Ferramenta;316.80;229.21
2025-06-22;Marreta;Vermelho;8;33.00;Não pago;1054;Sul;Loja Física;5;Campanha B;Ferramenta;250.80;229.21
2025-06-22;Alicate;Vermelho;9;21.00;Pago;1033;Oeste;Online;15;Campanha A;Ferramenta;160.65;218.25
2025-06-22;Marreta;Verde;2;67.00;Pago;1045;Leste;Loja Física;15;Campanha A;Ferramenta;113.90;230.76
2025-06-22;Lanterna;Amarelo;4;68.00;Pago;1042;Norte;Loja Física;15;Campanha B;Eletrônico;231.20;211.40
2025-06-22;Parafuso;Azul;8;32.00;Não pago;1001;Centro-Oeste;Online;0;Campanha B;Material;256.00;230.52
2025-06-22;Alicate;Amarelo;8;24.00;Pago;1035;Centro-Oeste;Loja Física;0;Campanha A;Ferramenta;192.00;232.19
2025-06-22;Cola;Amarelo;9;35.00;Pago;1069;Norte;Online;10;Campanha A;Material;283.50;201.87
2025-06-22;Parafuso;Vermelho;3;18.00;Não pago;1035;Centro-Oeste;Online;10;Campanha B;Material;48.60;232.19
2025-06-22;Cola;Amarelo;1;67.00;Não pago;1021;Norte;Online;15;Campanha B;Material;56.95;226.62
2025-06-22;Fita;Azul;9;54.00;Não pago;1068;Norte;Online;15;Campanha A;Material;413.10;231.92
2025-06-22;Marreta;Azul;1;26.00;Não pago;1037;Sul;Online;15;Campanha B;Ferramenta;22.10;222.72
2025-06-22;Alicate;Preto;3;60.00;Pago;1053;Leste;Loja Física;0;Campanha A;Ferramenta;180.00;202.24
2025-06-22;Cola;Verde;3;88.00;Pago;1021;Oeste;Loja Física;15;Campanha B;Material;224.40;226.62
2025-06-22;Martelo;Amarelo;9;65.00;Pago;1074;Centro-Oeste;Loja Física;0;Nenhuma;Ferramenta;585.00;216.18
2025-06-22;Cola;Verde;1;51.00;Pago;1030;Sul;Online;15;Nenhuma;Material;43.35;209.09
2025-06-22;Martelo;Verde;7;98.00;Pago;1052;Oeste;Online;10;Campanha B;Ferramenta;617.40;248.45
2025-06-22;Parafuso;Verde;2;60.00;Não pago;1092;Oeste;Loja Física;10;Campanha A;Material;108.00;221.13
2025-06-22;Alicate;Verde;7;59.00;Pago;1058;Centro-Oeste;Online;0;Nenhuma;Ferramenta;413.00;254.17
2025-06-22;Cola;Azul;1;76.00;Não pago;1096;Centro-Oeste;Online;15;Campanha A;Material;64.60;230.83
2025-06-22;Lanterna;Amarelo;8;17.00;Não pago;1085;Sul;Loja Física;15;Nenhuma;Eletrônico;115.60;235.54
2025-06-22;Cola;Preto;2;85.00;Pago;1048;Centro-Oeste;Online;10;Nenhuma;Material;153.00;241.48
2025-06-22;Lanterna;Verde;3;21.00;Pago;1026;Oeste;Online;0;Nenhuma;Eletrônico;63.00;218.76
2025-06-22;Alicate;Preto;8;67.00;Pago;1071;Centro-Oeste;Loja Física;10;Campanha B;Ferramenta;482.40;210.13
2025-06-22;Cola;Azul;3;28.00;Não pago;1056;Sul;Online;0;Campanha B;Material;84.00;203.09
2025-06-22;Martelo;Azul;1;89.00;Não pago;1005;Sul;Online;0;Campanha A;Ferramenta;89.00;223.89
2025-06-22;Cola;Vermelho;9;44.00;Não pago;1045;Sul;Online;10;Campanha B;Material;356.40;230.76
2025-06-23;Marreta;Verde;8;70.00;Pago;1024;Centro-Oeste;Loja Física;5;Campanha A;Ferramenta;532.00;223.20
2025-06-23;Parafuso;Vermelho;4;62.00;Não pago;1097;Leste;Online;15;Nenhuma;Material;210.80;213.03
2025-06-23;Fita;Preto;8;42.00;Não pago;1008;Sul;Loja Física;0;Campanha B;Material;336.00;243.07
2025-06-23;Martelo;Amarelo;5;94.00;Não pago;1063;Leste;Online;15;Nenhuma;Ferramenta;399.50;219.02
2025-06-23;Marreta;Vermelho;3;96.00;Não pago;1099;Norte;Online;15;Campanha A;Ferramenta;244.80;238.75
2025-06-23;Lanterna;Azul;1;22.00;Pago;1030;Sul;Loja Física;15;Campanha B;Eletrônico;18.70;209.09
2025-06-23;Parafuso;Verde;5;38.00;Não pago;1018;Leste;Loja Física;15;Campanha B;Material;161.50;244.38
2025-06-23;Alicate;Preto;6;14.00;Pago;1064;Leste;Online;5;Nenhuma;Ferramenta;79.80;247.13
2025-06-23;Martelo;Azul;4;98.00;Pago;1087;Oeste;Loja Física;5;Campanha B;Ferramenta;372.40;241.42
2025-06-23;Fita;Amarelo;7;26.00;Pago;1097;Leste;Loja Física;15;Campanha A;Material;154.70;213.03
2025-06-23;Parafuso;Verde;3;40.00;Pago;1016;Oeste;Loja Física;10;Campanha B;Material;108.00;244.52
2025-06-23;Lanterna;Amarelo;7;54.00;Não pago;1033;Leste;Online;15;Nenhuma;Eletrônico;321.30;218.25
2025-06-23;Fita;Amarelo;1;13.00;Pago;1098;Leste;Online;0;Campanha A;Material;13.00;214.63
2025-06-23;Alicate;Verde;7;94.00;Pago;1035;Norte;Online;15;Campanha B;Ferramenta;559.30;232.19
2025-06-23;Alicate;Verde;1;19.00;Não pago;1012;Leste;Online;5;Nenhuma;Ferramenta;18.05;233.55
2025-06-23;Lanterna;Amarelo;1;42.00;Não pago;1058;Centro-Oeste;Loja Física;0;Nenhuma;Eletrônico;42.00;254.17
2025-06-23;Martelo;Preto;2;41.00;Não pago;1088;Centro-Oeste;Loja Física;0;Nenhuma;Ferramenta;82.00;260.44
2025-06-23;Lanterna;Verde;2;50.00;Não pago;1075;Centro-Oeste;Online;5;Nenhuma;Eletrônico;95.00;240.01
2025-06-23;Cola;Azul;4;3.00;Pago;1020;Norte;Loja Física;5;Nenhuma;Material;11.40;229.44
2025-06-23;Alicate;Vermelho;1;31.00;Não pago;1064;Indefinida;Loja Física;0;Campanha A;Ferramenta;31.00;247.13
2025-06-23;Parafuso;Preto;4;76.00;Não pago;1005;Norte;Loja Física;5;Nenhuma;Material;288.80;223.89
2025-06-23;Cola;Verde;2;15.00;Pago;1010;Leste;Loja Física;5;Nenhuma;Material;28.50;218.96
2025-06-23;Marreta;Verde;4;54.00;Pago;1079;Oeste;Online;15;Campanha B;Ferramenta;183.60;243.07
2025-06-23;Fita;Preto;4;53.00;Não pago;1021;Norte;Loja Física;0;Campanha A;Material;212.00;226.62
2025-06-23;Cola;Vermelho;9;45.00;Pago;1010;Centro-Oeste;Loja Física;5;Nenhuma;Material;384.75;218.96
2025-06-23;Fita;Amarelo;9;38.00;Não pago;1036;Centro-Oeste;Loja Física;5;Campanha B;Material;324.90;249.16
2025-06-23;Lanterna;Azul;1;78.00;Não pago;1025;Centro-Oeste;Loja Física;0;Campanha A;Eletrônico;78.00;231.28
2025-06-24;Cola;Verde;5;99.00;Pago;1056;Leste;Online;15;Campanha A;Material;420.75;203.09
2025-06-24;Lanterna;Vermelho;7;80.00;Pago;1025;Leste;Online;5;Nenhuma;Eletrônico;532.00;231.28
2025-06-24;Marreta;Azul;4;50.00;Pago;1020;Norte;Online;15;Campanha A;Ferramenta;170.00;229.44
2025-06-24;Alicate;Preto;5;24.00;Pago;1056;Sul;Online;15;Campanha B;Ferramenta;102.00;203.09
2025-06-24;Marreta;Verde;2;17.00;Não pago;1025;Leste;Online;15;Campanha A;Ferramenta;28.90;231.28
2025-06-24;Alicate;Amarelo;3;18.00;Não pago;1014;Sul;Loja Física;10;Nenhuma;Ferramenta;48.60;236.87
2025-06-24;Lanterna;Preto;7;42.00;Pago;1062;Sul;Loja Física;0;Nenhuma;Eletrônico;294.00;254.36
2025-06-24;Alicate;Verde;7;17.00;Não pago;1034;Leste;Loja Física;10;Campanha B;Ferramenta;107.10;233.87
2025-06-24;Fita;Vermelho;4;16.00;Pago;1010;Norte;Online;0;Campanha A;Material;64.00;218.96
2025-06-24;Parafuso;Azul;1;85.00;Não pago;1072;Sul;Online;15;Campanha B;Material;72.25;261.87
2025-06-24;Marreta;Azul;1;88.00;Não pago;1086;Norte;Loja Física;15;Campanha A;Ferramenta;74.80;209.64
2025-06-24;Cola;Verde;4;98.00;Não pago;1067;Norte;Online;15;Campanha A;Material;333.20;238.80
2025-06-24;Marreta;Preto;4;52.00;Não pago;1093;Leste;Loja Física;15;Campanha A;Ferramenta;176.80;254.28
2025-06-24;Fita;Amarelo;6;36.00;Não pago;1091;Sul;Loja Física;15;Campanha A;Material;183.60;207.33
2025-06-24;Alicate;Vermelho;7;91.00;Não pago;1088;Norte;Online;10;Nenhuma;Ferramenta;573.30;260.44
2025-06-24;Fita;Verde;9;39.00;Pago;1085;Sul;Loja Física;15;Nenhuma;Material;298.35;235.54
2025-06-24;Martelo;Vermelho;9;81.00;Pago;1088;Norte;Loja Física;15;Campanha B;Ferramenta;619.65;260.44
2025-06-24;Martelo;Azul;5;25.00;Pago;1089;Leste;Loja Física;15;Campanha A;Ferramenta;106.25;232.72
2025-06-24;Cola;Amarelo;3;42.00;Não pago;1049;Norte;Online;10;Campanha B;Material;113.40;215.84
2025-06-24;Fita;Vermelho;3;21.00;Pago;1028;Leste;Online;5;Campanha B;Material;59.85;226.52
2025-06-24;Lanterna;Verde;6;68.00;Não pago;1063;Leste;Online;0;Nenhuma;Eletrônico;408.00;219.02
2025-06-24;Cola;Amarelo;1;89.00;Não pago;1040;Sul;Loja Física;0;Campanha B;Material;89.00;223.79
2025-06-24;Lanterna;Preto;7;59.00;Não pago;1095;Sul;Online;5;Campanha B;Eletrônico;392.35;237.81
2025-06-24;Cola;Verde;3;30.00;Pago;1025;Sul;Loja Física;5;Campanha B;Material;85.50;231.28
2025-06-24;Martelo;Vermelho;5;57.00;Não pago;1027;Oeste;Loja Física;10;Campanha A;Ferramenta;256.50;256.87
2025-06-24;Cola;Amarelo;7;33.00;Não pago;1083;Sul;Online;0;Campanha A;Material;231.00;248.57
2025-06-24;Martelo;Verde;7;90.00;Pago;1047;Sul;Online;5;Campanha B;Ferramenta;598.50;228.32
2025-06-24;Alicate;Amarelo;9;89.00;Pago;1065;Norte;Loja Física;5;Campanha B;Ferramenta;760.95;270.19
2025-06-25;Lanterna;Amarelo;1;53.00;Pago;1022;Oeste;Online;10;Campanha A;Eletrônico;47.70;234.32
2025-06-25;Fita;Amarelo;3;16.00;Não pago;1038;Oeste;Online;10;Campanha A;Material;43.20;254.10
2025-06-25;Cola;Vermelho;9;49.00;Não pago;1068;Norte;Loja Física;15;Campanha B;Material;374.85;231.92
2025-06-25;Martelo;Verde;8;88.00;Pago;1020;Sul;Online;5;Campanha B;Ferramenta;668.80;229.44
2025-06-25;Marreta;Azul;2;5.00;Não pago;1085;Centro-Oeste;Loja Física;10;Campanha A;Ferramenta;9.00;235.54
2025-06-25;Lanterna;Azul;8;77.00;Não pago;1048;Leste;Online;0;Campanha A;Eletrônico;616.00;241.48
2025-06-25;Cola;Vermelho;8;94.00;Não pago;1074;Oeste;Online;10;Campanha A;Material;676.80;216.18
2025-06-25;Parafuso;Vermelho;2;60.00;Pago;1093;Norte;Loja Física;0;Campanha A;Material;120.00;254.28
2025-06-25;Alicate;Amarelo;8;71.00;Não pago;1091;Centro-Oeste;Loja Física;15;Campanha B;Ferramenta;482.80;207.33
2025-06-25;Alicate;Verde;3;81.00;Pago;1035;Leste;Loja Física;5;Campanha A;Ferramenta;230.85;232.19
2025-06-25;Marreta;Verde;7;55.00;Pago;1080;Centro-Oeste;Loja Física;5;Campanha A;Ferramenta;365.75;217.39
2025-06-25;Martelo;Preto;9;91.00;Pago;1084;Sul;Online;10;Campanha A;Ferramenta;737.10;205.93
2025-06-25;Cola;Preto;4;35.00;Não pago;1036;Norte;Online;15;Nenhuma;Material;119.00;249.16
2025-06-25;Lanterna;Azul;6;69.00;Não pago;1099;Leste;Online;5;Nenhuma;Eletrônico;393.30;238.75
2025-06-25;Martelo;Preto;9;42.00;Não pago;1088;Leste;Loja Física;10;Campanha A;Ferramenta;340.20;260.44
2025-06-25;Alicate;Preto;5;69.00;Pago;1087;Sul;Online;10;Campanha B;Ferramenta;310.50;241.42
2025-06-25;Martelo;Azul;1;24.00;Pago;1093;Sul;Loja Física;10;Campanha A;Ferramenta;21.60;254.28
2025-06-25;Alicate;Azul;3;71.00;Não pago;1041;Sul;Loja Física;10;Campanha A;Ferramenta;191.70;252.82
2025-06-25;Martelo;Preto;9;71.00;Não pago;1061;Norte;Loja Física;0;Campanha A;Ferramenta;639.00;226.50
2025-06-25;Marreta;Verde;3;55.00;Pago;1098;Oeste;Online;15;Campanha A;Ferramenta;140.25;214.63
2025-06-25;Fita;Preto;2;14.00;Não pago;1084;Centro-Oeste;Online;0;Nenhuma;Material;28.00;205.93
2025-06-25;Marreta;Amarelo;4;55.00;Pago;1005;Norte;Loja Física;5;Campanha A;Ferramenta;209.00;223.89
2025-06-25;Marreta;Amarelo;5;15.00;Pago;1084;Norte;Loja Física;15;Campanha A;Ferramenta;63.75;205.93
2025-06-25;Fita;Amarelo;7;5.00;Pago;1007;Centro-Oeste;Loja Física;10;Nenhuma;Material;31.50;236.13
2025-06-25;Fita;Vermelho;7;4.00;Pago;1068;Leste;Online;5;Campanha A;Material;26.60;231.92
2025-06-25;Cola;Amarelo;9;30.00;Não pago;1039;Centro-Oeste;Loja Física;10;Campanha B;Material;243.00;198.61
2025-06-25;Lanterna;Verde;8;84.00;Pago;1009;Sul;Loja Física;5;Nenhuma;Eletrônico;638.40;246.80
2025-06-26;Lanterna;Vermelho;2;53.00;Pago;1030;Leste;Loja Física;15;Campanha A;Eletrônico;90.10;209.09
2025-06-26;Cola;Vermelho;8;90.00;Não pago;1029;Norte;Online;15;Campanha B;Material;612.00;241.29
2025-06-26;Marreta;Amarelo;8;73.00;Pago;1050;Centro-Oeste;Online;0;Campanha A;Ferramenta;584.00;233.85
2025-06-26;Marreta;Preto;5;30.00;Pago;1084;Norte;Loja Física;15;Campanha A;Ferramenta;127.50;205.93
2025-06-26;Alicate;Azul;3;86.00;Pago;1035;Norte;Loja Física;5;Campanha B;Ferramenta;245.10;232.19
2025-06-26;Alicate;Preto;9;94.00;Pago;1060;Centro-Oeste;Loja Física;15;Campanha B;Ferramenta;719.10;230.64
2025-06-26;Lanterna;Preto;7;84.00;Não pago;1026;Norte;Online;15;Campanha B;Eletrônico;499.80;218.76
2025-06-26;Cola;Vermelho;1;92.00;Não pago;1034;Oeste;Online;15;Campanha A;Material;78.20;233.87
2025-06-26;Parafuso;Vermelho;8;61.00;Não pago;1059;Oeste;Loja Física;10;Campanha B;Material;439.20;217.20
2025-06-26;Parafuso;Vermelho;5;71.00;Não pago;1031;Norte;Online;10;Campanha B;Material;319.50;210.38
2025-06-26;Cola;Verde;6;68.00;Pago;1089;Leste;Loja Física;15;Campanha A;Material;346.80;232.72
2025-06-26;Alicate;Verde;9;92.00;Pago;1003;Leste;Online;5;Campanha A;Ferramenta;786.60;228.96
2025-06-26;Lanterna;Azul;8;55.00;Não pago;1090;Leste;Loja Física;15;Campanha A;Eletrônico;374.00;231.73
2025-06-26;Lanterna;Vermelho;3;99.00;Pago;1099;Leste;Online;5;Campanha A;Eletrônico;282.15;238.75
2025-06-26;Alicate;Amarelo;5;97.00;Não pago;1026;Oeste;Loja Física;15;Nenhuma;Ferramenta;412.25;218.76
2025-06-26;Parafuso;Vermelho;4;71.00;Pago;1046;Leste;Loja Física;10;Campanha A;Material;255.60;250.01
2025-06-26;Martelo;Verde;1;73.00;Não pago;1005;Centro-Oeste;Loja Física;5;Campanha B;Ferramenta;69.35;223.89
2025-06-26;Martelo;Vermelho;5;98.00;Não pago;1081;Leste;Online;0;Campanha B;Ferramenta;490.00;234.18
2025-06-26;Alicate;Verde;7;42.00;Não pago;1025;Centro-Oeste;Loja Física;10;Campanha A;Ferramenta;264.60;231.28
2025-06-26;Martelo;Vermelho;1;98.00;Não pago;1023;Oeste;Loja Física;10;Campanha B;Ferramenta;88.20;242.16
2025-06-26;Fita;Amarelo;4;77.00;Pago;1070;Centro-Oeste;Loja Física;15;Campanha B;Material;261.80;231.15
2025-06-26;Cola;Azul;6;29.00;Pago;1043;Centro-Oeste;Loja Física;0;Nenhuma;Material;174.00;244.02
2025-06-26;Cola;Amarelo;9;35.00;Pago;1013;Norte;Online;5;Nenhuma;Material;299.25;219.01
2025-06-26;Alicate;Verde;8;45.00;Não pago;1012;Centro-Oeste;Online;0;Campanha A;Ferramenta;360.00;233.55
2025-06-26;Marreta;Preto;2;74.00;Não pago;1025;Norte;Loja Física;15;Nenhuma;Ferramenta;125.80;231.28
2025-06-26;Parafuso;Amarelo;3;94.00;Pago;1042;Leste;Online;10;Campanha B;Material;253.80;211.40
2025-06-26;Alicate;Vermelho;5;90.00;Pago;1042;Centro-Oeste;Loja Física;0;Campanha A;Ferramenta;450.00;211.40
2025-06-26;Martelo;Azul;7;99.00;Pago;1065;Centro-Oeste;Online;5;Campanha A;Ferramenta;658.35;270.19
2025-06-27;Parafuso;Vermelho;3;92.00;Pago;1086;Sul;Loja Física;5;Campanha B;Material;262.20;209.64
2025-06-27;Marreta;Vermelho;7;29.00;Não pago;1027;Leste;Loja Física;10;Campanha B;Ferramenta;182.70;256.87
2025-06-27;Martelo;Amarelo;5;70.00;Não pago;1000;Centro-Oeste;Loja Física;15;Campanha B;Ferramenta;297.50;235.80
2025-06-27;Lanterna;Azul;6;3.00;Pago;1095;Centro-Oeste;Loja Física;10;Campanha B;Eletrônico;16.20;237.81
2025-06-27;Fita;Preto;6;93.00;Pago;1011;Sul;Loja Física;0;Nenhuma;Material;558.00;227.44
2025-06-27;Martelo;Vermelho;4;57.00;Pago;1049;Norte;Loja Física;15;Campanha B;Ferramenta;193.80;215.84
2025-06-27;Fita;Azul;8;66.00;Não pago;1052;Leste;Online;5;Campanha A;Material;501.60;248.45
2025-06-27;Parafuso;Preto;9;22.00;Pago;1059;Sul;Online;15;Nenhuma;Material;168.30;217.20
2025-06-27;Fita;Vermelho;2;27.00;Não pago;1054;Leste;Online;15;Campanha A;Material;45.90;229.21
2025-06-27;Parafuso;Azul;9;22.00;Não pago;1034;Leste;Loja Física;0;Campanha B;Material;198.00;233.87
2025-06-27;Parafuso;Amarelo;4;74.00;Pago;1060;Norte;Online;10;Campanha B;Material;266.40;230.64
2025-06-27;Parafuso;Vermelho;6;49.00;Pago;1025;Norte;Loja Física;0;Campanha A;Material;294.00;231.28
2025-06-27;Parafuso;Vermelho;7;83.00;Pago;1030;Oeste;Online;5;Campanha A;Material;551.95;209.09
2025-06-27;Parafuso;Azul;4;24.00;Não pago;1056;Sul;Loja Física;10;Campanha B;Material;86.40;203.09
2025-06-27;Martelo;Vermelho;8;27.00;Pago;1011;Sul;Online;15;Nenhuma;Ferramenta;183.60;227.44
2025-06-27;Parafuso;Preto;8;36.00;Pago;1092;Leste;Loja Física;0;Campanha B;Material;288.00;221.13
2025-06-27;Martelo;Vermelho;1;17.00;Não pago;1004;Oeste;Online;15;Nenhuma;Ferramenta;14.45;242.55
2025-06-27;Parafuso;Verde;8;56.00;Não pago;1098;Oeste;Loja Física;0;Campanha B;Material;448.00;214.63
2025-06-27;Fita;Preto;3;10.00;Não pago;1006;Leste;Online;5;Nenhuma;Material;28.50;223.34
2025-06-27;Lanterna;Azul;5;54.00;Pago;1015;Norte;Loja Física;5;Campanha B;Eletrônico;256.50;275.42
2025-06-27;Parafuso;Preto;8;81.00;Não pago;1095;Oeste;Online;0;Campanha A;Material;648.00;237.81
2025-06-27;Marreta;Verde;6;74.00;Não pago;1051;Sul;Online;5;Campanha A;Ferramenta;421.80;213.57
2025-06-27;Parafuso;Verde;4;74.00;Não pago;1080;Norte;Online;15;Campanha B;Material;251.60;217.39
2025-06-27;Parafuso;Vermelho;4;38.00;Não pago;1020;Centro-Oeste;Online;10;Campanha B;Material;136.80;229.44
2025-06-27;Fita;Vermelho;4;81.00;Não pago;1026;Oeste;Online;0;Nenhuma;Material;324.00;218.76
2025-06-27;Cola;Amarelo;6;90.00;Pago;1078;Leste;Online;15;Nenhuma;Material;459.00;242.70
2025-06-27;Fita;Preto;7;90.00;Não pago;1022;Sul;Loja Física;0;Campanha B;Material;630.00;234.32
2025-06-28;Marreta;Amarelo;5;98.00;Não pago;1071;Oeste;Online;10;Nenhuma;Ferramenta;441.00;210.13
2025-06-28;Cola;Verde;8;4.00;Não pago;1024;Leste;Loja Física;5;Campanha A;Material;30.40;223.20
2025-06-28;Alicate;Vermelho;7;50.00;Pago;1010;Sul;Online;10;Campanha A;Ferramenta;315.00;218.96
2025-06-28;Alicate;Vermelho;8;91.00;Pago;1062;Oeste;Loja Física;10;Campanha B;Ferramenta;655.20;254.36
2025-06-28;Marreta;Vermelho;4;61.00;Não pago;1056;Sul;Online;0;Campanha A;Ferramenta;244.00;203.09
2025-06-28;Fita;Azul;8;21.00;Não pago;1084;Centro-Oeste;Loja Física;10;Nenhuma;Material;151.20;205.93
2025-06-28;Martelo;Verde;6;36.00;Não pago;1053;Sul;Loja Física;5;Campanha B;Ferramenta;205.20;202.24
2025-06-28;Marreta;Vermelho;3;46.00;Não pago;1009;Leste;Loja Física;0;Campanha A;Ferramenta;138.00;246.80
2025-06-28;Lanterna;Verde;8;95.00;Pago;1049;Oeste;Online;5;Campanha B;Eletrônico;722.00;215.84
2025-06-28;Cola;Vermelho;7;71.00;Pago;1072;Leste;Online;10;Campanha A;Material;447.30;261.87
2025-06-28;Cola;Preto;5;44.00;Pago;1000;Centro-Oeste;Online;10;Campanha A;Material;198.00;235.80
2025-06-28;Parafuso;Verde;4;64.00;Não pago;1085;Norte;Loja Física;5;Campanha A;Material;243.20;235.54
2025-06-28;Alicate;Amarelo;1;98.00;Não pago;1069;Sul;Online;0;Campanha A;Ferramenta;98.00;201.87
2025-06-28;Cola;Azul;3;18.00;Pago;1029;Leste;Loja Física;10;Campanha B;Material;48.60;241.29
2025-06-28;Marreta;Amarelo;2;88.00;Pago;1054;Oeste;Online;15;Campanha A;Ferramenta;149.60;229.21
2025-06-28;Cola;Verde;8;13.00;Não pago;1097;Oeste;Loja Física;10;Campanha A;Material;93.60;213.03
2025-06-28;Marreta;Vermelho;8;13.00;Pago;1076;Norte;Online;10;Campanha A;Ferramenta;93.60;207.96
2025-06-28;Martelo;Verde;5;25.00;Pago;1085;Oeste;Online;15;Campanha B;Ferramenta;106.25;235.54
2025-06-28;Parafuso;Azul;5;5.00;Pago;1005;Centro-Oeste;Online;0;Campanha A;Material;25.00;223.89
2025-06-28;Alicate;Verde;4;39.00;Pago;1023;Norte;Loja Física;0;Campanha A;Ferramenta;156.00;242.16
2025-06-28;Cola;Vermelho;1;29.00;Pago;1084;Centro-Oeste;Loja Física;10;Campanha A;Material;26.10;205.93
2025-06-28;Marreta;Amarelo;1;57.00;Não pago;1086;Sul;Online;15;Campanha B;Ferramenta;48.45;209.64
2025-06-28;Fita;Preto;6;46.00;Não pago;1004;Centro-Oeste;Online;0;Campanha A;Material;276.00;242.55
2025-06-28;Alicate;Amarelo;4;33.00;Não pago;1006;Sul;Loja Física;15;Campanha A;Ferramenta;112.20;223.34
2025-06-28;Martelo;Vermelho;4;88.00;Não pago;1002;Centro-Oeste;Loja Física;15;Campanha B;Ferramenta;299.20;277.32
2025-06-28;Marreta;Vermelho;3;10.00;Pago;1012;Norte;Online;15;Nenhuma;Ferramenta;25.50;233.55
2025-06-28;Lanterna;Azul;9;58.00;Não pago;1053;Sul;Online;15;Campanha B;Eletrônico;443.70;202.24
2025-06-28;Lanterna;Verde;3;25.00;Pago;1062;Centro-Oeste;Online;5;Nenhuma;Eletrônico;71.25;254.36
2025-06-29;Parafuso;Verde;8;74.00;Pago;1075;Centro-Oeste;Loja Física;10;Nenhuma;Material;532.80;240.01
2025-06-29;Parafuso;Amarelo;2;39.00;Não pago;1005;Oeste;Loja Física;5;Nenhuma;Material;74.10;223.89
2025-06-29;Martelo;Preto;4;16.00;Não pago;1097;Centro-Oeste;Online;15;Nenhuma;Ferramenta;54.40;213.03
2025-06-29;Martelo;Preto;1;60.00;Não pago;1078;Oeste;Loja Física;0;Nenhuma;Ferramenta;60.00;242.70
2025-06-29;Parafuso;Azul;5;28.00;Não pago;1046;Centro-Oeste;Online;0;Campanha B;Material;140.00;250.01
2025-06-29;Cola;Vermelho;2;76.00;Pago;1081;Leste;Online;5;Campanha A;Material;144.40;234.18
2025-06-29;Cola;Azul;1;44.00;Pago;1054;Oeste;Loja Física;15;Campanha B;Material;37.40;229.21
2025-06-29;Marreta;Verde;1;58.00;Pago;1048;Norte;Online;15;Campanha B;Ferramenta;49.30;241.48
2025-06-29;Fita;Vermelho;2;32.00;Não pago;1056;Norte;Online;0;Campanha A;Material;64.00;203.09
